"case_id","case","url","firm","case_name","google_url","cordinate","lat","lon","district"
5,"寶藤建設-加昌路279巷案(仮) 11F","https://www.facebook.com/media/set/?set=a.528478409312744&type=3","寶藤建設","加昌路279巷案(仮) 11F","https://is.gd/tv00wx","22°43'13.6""N 120°18'48.1""E · 811台灣高雄市楠梓區",22.7204444444444,120.313361111111,"楠梓區"
8,"盛豐禾建設-金和街案(仮) 14F","https://www.facebook.com/media/set/?set=a.528476715979580&type=3","盛豐禾建設","金和街案(仮) 14F","https://is.gd/nXBv9c","22°43'31.8""N 120°19'08.6""E · 811台灣高雄市楠梓區金和街208～226號",22.7255,120.319055555556,"楠梓區"
9,"郡都建設-郡都科楠 15F","https://www.facebook.com/media/set/?set=a.528474825979769&type=3","郡都建設","郡都科楠 15F","https://is.gd/JgTvA2","22°43'28.2""N 120°19'10.1""E · 811台灣高雄市楠梓區金田里",22.7245,120.319472222222,"楠梓區"
15,"楠仔坑運動中心","https://www.facebook.com/media/set/?set=a.465001838993735&type=3","楠仔坑運動中心",NA,"https://is.gd/mLrL72","22°44'00.6""N 120°19'55.3""E · 811台灣高雄市楠梓區旗楠路160號",22.7335,120.332027777778,"楠梓區"
26,"興連城建設-清璞 15F","https://www.facebook.com/media/set/?set=a.565320518961866&type=3","興連城建設","清璞 15F","https://is.gd/xA0uJb","22°44'45.9""N 120°18'41.1""E · 825台灣高雄市橋頭區新莊里",22.7460833333333,120.311416666667,"橋頭區"
28,"達麗建設-達麗未來市 15F","https://www.facebook.com/media/set/?set=a.529229222570996&type=3","達麗建設","達麗未來市 15F","https://is.gd/xUEERt","22°44'34.2""N 120°18'43.5""E · 825台灣高雄市橋頭區新莊里",22.7428333333333,120.312083333333,"橋頭區"
50,"四季地產-德中路案(仮) 15F","https://www.facebook.com/media/set/?set=a.464955102331742&type=3","四季地產","德中路案(仮) 15F","https://is.gd/Get5tk","22°43'28.8""N 120°16'35.5""E · 台灣高雄市楠梓區",22.7246666666667,120.276527777778,"楠梓區"
51,"居富開發-之見築 19F","https://www.facebook.com/media/set/?set=a.464973685663217&type=3","居富開發","之見築 19F","https://is.gd/d2KUP9","22°43'31.8""N 120°16'41.7""E · 811台灣高雄市楠梓區大學十八街31號",22.7255,120.27825,"楠梓區"
52,"冠億建設-大學二十六街案(仮) 15F","https://www.facebook.com/media/set/?set=a.597581885735729&type=3","冠億建設","大學二十六街案(仮) 15F","https://is.gd/mqTRIz","22°43'35.4""N 120°16'33.4""E · 811台灣高雄市楠梓區中和里",22.7265,120.275944444444,"楠梓區"
55,"圓邑建設-大學十六街案(仮) 15F","https://www.facebook.com/media/set/?set=a.582156803944904&type=3","圓邑建設","大學十六街案(仮) 15F","https://is.gd/EAk8wZ","22°43'36.7""N 120°16'59.8""E · 811台灣高雄市楠梓區大學十七街225號",22.7268611111111,120.283277777778,"楠梓區"
66,"三地開發-艾美綠河 15F","https://www.facebook.com/media/set/?set=a.528488152645103&type=3","三地開發","艾美綠河 15F","https://is.gd/xqidGj","22°41'17.4""N 120°17'19.5""E · 813台灣高雄市左營區明建里",22.6881666666667,120.28875,"左營區"
74,"京城建設-美術北五街案(仮) 29F","https://www.facebook.com/media/set/?set=a.700265068800743&type=3","京城建設","美術北五街案(仮) 29F","https://bit.ly/3rPTJOv","22°39'49.8""N 120°17'23.8""E · No. 409號, Meishu East 4th Rd, Gushan District, Kaohsiung City, Taiwan 804",22.6638333333333,120.289944444444,"鼓山區"
78,"城揚建設-華夏路案(仮) 15F","https://www.facebook.com/media/set/?set=a.779373334223249&type=3","城揚建設","華夏路案(仮) 15F","https://bit.ly/49Ets68","22°40'15.7""N 120°17'48.3""E · No. 273, Huasia Rd, Zuoying District, Kaohsiung City, Taiwan 813",22.6710277777778,120.29675,"左營區"
79,"京城建設-裕國街案(仮) 14F","https://www.facebook.com/media/set/?set=a.486070163553569&type=3","京城建設","裕國街案(仮) 14F","https://is.gd/T7Tq5d","22°39'24.8""N 120°17'36.3""E · 804台灣高雄市鼓山區裕國街171號",22.6568888888889,120.293416666667,"鼓山區"
89,"甲山林建設-文華帝寶 29F","https://www.facebook.com/media/set/?set=a.501337948693457&type=3","甲山林建設","文華帝寶 29F","https://is.gd/MfzT5d","22°38'08.3""N 120°19'03.6""E · 807台灣高雄市三民區凱歌路49號",22.6356388888889,120.317666666667,"三民區"
94,"京城建設-中正一路案(仮) 33F","https://www.facebook.com/media/set/?set=a.609855834508334&type=3","京城建設","中正一路案(仮) 33F","https://is.gd/Xh2JcA","22°37'45.4""N 120°19'36.8""E · 802台灣高雄市苓雅區中正一路243巷11號",22.6292777777778,120.326888888889,"苓雅區"
95,"頂誠建設-福安路案(仮) 13F","https://www.facebook.com/media/set/?set=a.753625066798076&type=3","頂誠建設","福安路案(仮) 13F","https://bit.ly/47POPQB","22°37'35.1""N 120°19'50.8""E · 802台灣高雄市苓雅區四維一路78-3號",22.6264166666667,120.330777777778,"苓雅區"
105,"都發局-亞灣社宅 15F","https://www.facebook.com/media/set/?set=a.501350905358828&type=3","都發局","亞灣社宅 15F","https://is.gd/zHQT4z","22°36'26.3""N 120°18'09.3""E · 806台灣高雄市前鎮區建隆里",22.6073055555556,120.302583333333,"前鎮區"
124,"京城建設-九如二路案(仮) 29F","https://www.facebook.com/media/set/?set=a.501353232025262&type=3","京城建設","九如二路案(仮) 29F","https://is.gd/b6PfNG","22°38'31.8""N 120°17'35.9""E · 807台灣高雄市三民區九如二路",22.6421666666667,120.293305555556,"三民區"
127,"興富發建設-森美樹 22F","https://www.facebook.com/media/set/?set=a.501325388694713&type=3","興富發建設","森美樹 22F","https://is.gd/fA4uwm","22°38'41.3""N 120°17'18.8""E · 807台灣高雄市三民區",22.6448055555556,120.288555555556,"三民區"
129,"海洋委員會-海委會辦公廳舍 7F","https://www.facebook.com/media/set/?set=a.501324432028142&type=3","海洋委員會","海委會辦公廳舍 7F","https://is.gd/QiTVR3","22°38'56.3""N 120°17'15.3""E · 807台灣高雄市三民區德西里",22.6489722222222,120.287583333333,"三民區"
133,"尚雍建設-尚雍文心 12F","https://www.facebook.com/media/set/?set=a.605174821643102&type=3","尚雍建設","尚雍文心 12F","https://is.gd/jNodoM","22°36'24.0""N 120°19'54.4""E · 806台灣高雄市前鎮區瑞信街26號",22.6066666666667,120.331777777778,"前鎮區"
138,"德旺建設-夢享家II 13F","https://www.facebook.com/media/set/?set=a.476455321181720&type=3","德旺建設","夢享家II 13F","https://is.gd/iNYt28","22°35'04.6""N 120°18'43.1""E · 806台灣高雄市前鎮區興陽街1號",22.5846111111111,120.311972222222,"前鎮區"
147,"台船防蝕-船佳堡 15F","https://www.facebook.com/media/set/?set=a.495953912565194&type=3","台船防蝕","船佳堡 15F","https://is.gd/TovAcn","22°34'18.8""N 120°22'24.2""E · 812台灣高雄市小港區",22.5718888888889,120.373388888889,"小港區"
149,"吉隆建設-頂庄路案(仮) 15F","https://www.facebook.com/media/set/?set=a.749377533889496&type=3","吉隆建設","頂庄路案(仮) 15F","https://bit.ly/41Nc5Nw","22°35'18.6""N 120°21'49.6""E · 830, Taiwan, Kaohsiung City, Fengshan District, 過埤里",22.5885,120.363777777778,"鳳山區"
167,"龍騰建設-建工路案(仮) 28F","https://www.facebook.com/media/set/?set=a.470527211774531&type=3","龍騰建設","建工路案(仮) 28F","https://is.gd/MqWV07","22°38'50.8""N 120°18'59.1""E · 807台灣高雄市三民區建工路",22.6474444444444,120.316416666667,"三民區"
179,"榮欣建設-鳳仁路案(仮) 15F","https://www.facebook.com/media/set/?set=a.786801266813789&type=3","榮欣建設","鳳仁路案(仮) 15F","https://bit.ly/3T2327i","22°38'34.5""N 120°22'28.7""E · 830, Taiwan, Kaohsiung City, Fengshan District, 鎮北里",22.6429166666667,120.374638888889,"鳳山區"
195,"時興建設-名人堂 15F","https://www.facebook.com/media/set/?set=a.491444093016176&type=3","時興建設","名人堂 15F","https://is.gd/xVfXVn","22°40'46.2""N 120°19'49.6""E · 814台灣高雄市仁武區八卦里",22.6795,120.330444444444,"仁武區"
198,"瀚光泰建設-琢悅II 13F","https://www.facebook.com/media/set/?set=a.491441903016395&type=3","瀚光泰建設","琢悅II 13F","https://is.gd/tpjTvI","22°40'58.9""N 120°19'50.2""E · 814台灣高雄市仁武區永新一街70號",22.6830277777778,120.330611111111,"仁武區"
209,"鑫龍騰開發-鑫天際 32F","https://www.facebook.com/media/set/?set=a.557265116434073&type=3","鑫龍騰開發","鑫天際 32F","https://is.gd/ekl3W3","22°41'04.6""N 120°18'36.8""E · 813台灣高雄市左營區華夏路1188號",22.6846111111111,120.310222222222,"左營區"
210,"龍騰建設-鑫巨蛋III 24F","https://www.facebook.com/media/set/?set=a.745221204305129&type=3","龍騰建設","鑫巨蛋III 24F","https://bit.ly/47gT33m","22°40'50.9""N 120°18'22.9""E · No. 362號, Zengzi Rd, Zuoying District, Kaohsiung City, Taiwan 813",22.6808055555556,120.306361111111,"左營區"
217,"本業建設-孟子路案(仮) 29F","https://www.facebook.com/media/set/?set=a.551058063721445&type=3","本業建設","孟子路案(仮) 29F","https://is.gd/Ypqs6O","22°40'32.7""N 120°18'25.9""E · 813台灣高雄市左營區文強路180號",22.67575,120.307194444444,"左營區"
219,"多城建設-重立路案(仮) 15F","https://www.facebook.com/media/set/?set=a.531647688995816&type=3","多城建設","重立路案(仮) 15F","https://is.gd/9PCviR","22°40'41.3""N 120°18'51.9""E · 813台灣高雄市左營區菜公一路123號",22.6781388888889,120.314416666667,"左營區"
222,"開遠建設-MAX 14F","https://www.facebook.com/media/set/?set=a.551060797054505&type=3","開遠建設","MAX 14F","https://is.gd/ISus1c","22°39'59.8""N 120°19'23.4""E · 807台灣高雄市三民區鼎新路173號",22.6666111111111,120.323166666667,"三民區"
171,"興璟建設-九如一路案(仮) 15F","https://www.facebook.com/media/set/?set=a.585684326925485&type=3","興璟建設","九如一路案(仮) 15F","https://is.gd/xyioRd","807台灣高雄市三民區九如一路",22.6402673,120.3203531,"三民區"
176,"頂誠建設-聚丰景 14F","https://www.facebook.com/media/set/?set=a.585683150258936&type=3","頂誠建設","聚丰景 14F","https://is.gd/12vL1w","807台灣高雄市三民區正忠路353號",22.6480382,120.3300765,"三民區"
264,"立揚集團-大學五十二街案(仮) 15F","https://www.facebook.com/media/set/?set=a.5341037182621500&type=3","立揚集團","大學五十二街案(仮) 15F","https://is.gd/zViVkA","Google 地圖",22.7356902,120.2911668,"楠梓區"
19,"利融建設-利融永御 15F","https://www.facebook.com/media/set/?set=a.589456403214944&type=3","利融建設","利融永御 15F","https://is.gd/J9VadE","22°35'18.8""N 120°21'47.9""E · 830台灣高雄市鳳山區頂庄路146號",22.5885555555556,120.363305555556,"鳳山區"
21,"華雄建設-花町院 15F","https://www.facebook.com/media/set/?set=a.817221977105051&type=3","華雄建設","花町院 15F","https://bit.ly/4dk4RWA","22°35'06.7""N 120°21'36.1""E · 830台灣高雄市鳳山區中安路691號",22.5851944444444,120.360027777778,"鳳山區"
59,"佳鋐建設-赤仁路案(仮) 13F","https://www.facebook.com/media/set/?set=a.838985171595398&type=3","佳鋐建設","赤仁路案(仮) 13F","https://bit.ly/3Vp71gT","22°40'35.0""N 120°20'53.7""E · No. 212, Cihui 2nd St, Renwu District, Kaohsiung City, Taiwan 814",22.6763888888889,120.34825,"仁武區"
60,"佳鋐建設-佳鋐雄匯 14F","https://www.facebook.com/media/set/?set=a.491446516349267&type=3","佳鋐建設","佳鋐雄匯 14F","https://is.gd/HBRN8u","22°40'36.9""N 120°20'50.6""E · 814台灣高雄市仁武區赤仁路190號",22.6769166666667,120.347388888889,"仁武區"
72,"祥城開發-九湖三街(仮) 15F","https://www.facebook.com/media/set/?set=a.1121446016682644&type=3","祥城開發","九湖三街(仮) 15F","https://reurl.cc/GnMMdZ","22°41'01.1""N 120°19'34.4""E · 22.683639, 120.326222",22.6836388888889,120.326222222222,"仁武區"
78,"明基建設-榮光街案(仮) 15F","https://www.facebook.com/media/set/?set=a.1121454233348489&type=3","明基建設","榮光街案(仮) 15F","https://reurl.cc/ae66kQ","22°41'06.3""N 120°19'23.5""E · 22.685083, 120.323194",22.6850833333333,120.323194444444,"左營區"
51,"鑫龍騰開發-建國路一段案(仮) 15F","https://www.facebook.com/media/set/?set=a.1121432226684023&type=3","鑫龍騰開發","建國路一段案(仮) 15F","https://reurl.cc/YYZLLa","Google Maps",22.6346604,120.3637139,"鳳山區"
35,"永信建設-援中路案(仮) 21F","https://www.facebook.com/media/set/?set=a.1109852577841988&type=3","永信建設","援中路案(仮) 21F","https://reurl.cc/8Dk6oX","811高雄市楠梓區援中路二巷21號",22.7286546,120.295755,"楠梓區"
44,"勤寬建設-大學南路案(仮) 22F","https://www.facebook.com/media/set/?set=a.1109842387843007&type=3","勤寬建設","大學南路案(仮) 22F","https://reurl.cc/Z4mVYA","高大藝術學苑遺址 · 811高雄市楠梓區大學二十三街200號",22.7301316,120.280444,"楠梓區"
83,"＃興富發建設-特貿三都更案 41F","https://www.facebook.com/media/set/?set=a.1098417782318801&type=3","＃興富發建設","特貿三都更案 41F","https://reurl.cc/gRjGjL","特貿三北基地 · 806高雄市前鎮區",22.6094529,120.3002135,"前鎮區"
116,"匯成建設-鼓山一路案(仮) 29F","https://www.facebook.com/media/set/?set=a.1098384832322096&type=3","匯成建設","鼓山一路案(仮) 29F","https://reurl.cc/K8neKp","804高雄市鼓山區鼓山一路71號",22.6251344,120.2770089,"鼓山區"
211,"得邑建設-政德路案(仮) 15F","https://www.facebook.com/media/set/?set=a.626325866194664&type=3","得邑建設","政德路案(仮) 15F","https://is.gd/NxfDZe","Zhengde Rd, Zuoying District · Zhengde Rd, Zuoying District, Kaohsiung City, Taiwan 813",22.6826055,120.3055112,"左營區"
216,"星展建設-文萊路案(仮) 10F","https://www.facebook.com/media/set/?set=a.626331182860799&type=3","星展建設","文萊路案(仮) 10F","https://is.gd/wsQS9H","No. 100號, Wenlai Rd, Zuoying District · No. 100號, Wenlai Rd, Zuoying District, Kaohsiung City, Taiwan 813",22.6741591,120.3001817,"左營區"
242,"大好生活-凹子底停35BOT案 7F","https://www.facebook.com/media/set/?set=a.3881799845211915&type=3","大好生活","凹子底停35BOT案 7F","https://is.gd/zRAMhc","Google Maps",22.6574536,120.2991684,"鼓山區"
220,"宏森地產-大中一路案(仮) 15F","https://www.facebook.com/media/set/?set=a.1078930267600886&type=3","宏森地產","大中一路案(仮) 15F","https://bit.ly/3EU2XQ9","22°40'32.5""N 120°19'27.2""E · 22.675694, 120.324222",22.6756944444444,120.324222222222,"三民區"
221,"皇郡建設-鼎中路案(仮) 18F","https://www.facebook.com/media/set/?set=a.1078929124267667&type=3","皇郡建設","鼎中路案(仮) 18F","https://bit.ly/42HOAaT","22°40'09.8""N 120°19'14.4""E · 22.669389, 120.320667",22.6693888888889,120.320666666667,"三民區"
225,"利威建設-崇文路案(仮) 15F","https://www.facebook.com/media/set/?set=a.1002232815270632&type=3","利威建設","崇文路案(仮) 15F","https://bit.ly/3WsqfST","22°34'07.9""N 120°21'07.4""E · 22.568861, 120.352056",22.5688611111111,120.352055555556,"小港區"
226,"聯上實業-佐川 26F","https://www.facebook.com/media/set/?set=a.700874965406420&type=3","聯上實業","佐川 26F","https://is.gd/PxNmNY","22°39'41.3""N 120°18'53.3""E · No. 52號, Mingren Rd, Sanmin District, Kaohsiung City, Taiwan 807",22.6614722222222,120.314805555556,"三民區"
227,"岡山運動中心","https://www.facebook.com/media/set/?set=a.464998798994039&type=3","岡山運動中心",NA,"https://is.gd/aDXULe","22°47'02.5""N 120°17'56.9""E · 820台灣高雄市岡山區岡山南路42號",22.7840277777778,120.299138888889,"岡山區"
228,"春虹建設-春虹．仰森 15F","https://www.facebook.com/media/set/?set=a.988369953323585&type=3","春虹建設","春虹．仰森 15F","https://bit.ly/40nRbWo","22°39'13.0""N 120°16'24.5""E · 22.653611, 120.273472",22.6536111111111,120.273472222222,"鼓山區"
230,"住都中心-七賢安居 18F","https://www.facebook.com/media/set/?set=a.715828123911104&type=3","住都中心","七賢安居 18F","https://is.gd/IxA3Lp","22°37'54.2""N 120°17'18.3""E · 801台灣高雄市前金區801",22.6317222222222,120.288416666667,"前金區"
231,"光洲建設-文龍東路案(仮) 15F","https://www.facebook.com/media/set/?set=a.933094402184474&type=3","光洲建設","文龍東路案(仮) 15F","https://bit.ly/4ePQXvF","22°38'35.9""N 120°21'09.2""E · 22.643306, 120.352556",22.6433055555556,120.352555555556,"鳳山區"
232,"東泥建設-霞海路案(仮) 15F","https://www.facebook.com/media/set/?set=a.812781334215782&type=3","東泥建設","霞海路案(仮) 15F","https://bit.ly/3U8tnkX","22°41'01.7""N 120°19'30.0""E · 814, Taiwan, Kaohsiung City, Renwu District, 高楠里",22.6838055555556,120.325,"仁武區"
233,"國揚實業-裕誠路案(仮) 22F","https://www.facebook.com/media/set/?set=a.700239945469922&type=3","國揚實業","裕誠路案(仮) 22F","https://bit.ly/3M578Jj","22°39'20.4""N 120°17'36.6""E · No. 2120號, Yucheng Rd, Gushan District, Kaohsiung City, Taiwan 804",22.6556666666667,120.2935,"鼓山區"
238,"富邦凹子底R13 地上權案","https://www.facebook.com/media/set/?set=a.2368610439864204&type=3","富邦凹子底R13 地上權案",NA,"https://is.gd/aZnMZx","22°39'24.5""N 120°18'06.9""E · 804台灣高雄市鼓山區龍子里",22.6568055555556,120.301916666667,"鼓山區"
240,"開遠建設-諾金 15F","https://www.facebook.com/media/set/?set=a.4537194066339153&type=3","開遠建設","諾金 15F","https://bit.ly/2Zgg2hw","22°41'08.4""N 120°18'15.2""E · 813台灣高雄市左營區尾北里",22.6856666666667,120.304222222222,"左營區"
241,"興富發建設-美術1号院 33F","https://www.facebook.com/media/set/?set=a.2289125121146070&type=3","興富發建設","美術1号院 33F","https://is.gd/R2ukOK","22°39'39.2""N 120°17'20.7""E · 804台灣高雄市鼓山區明誠四路",22.6608888888889,120.289083333333,"鼓山區"
244,"歐美建設-錦屏街案(仮) 15F","https://www.facebook.com/media/set/?set=a.5515947408463809&type=3","歐美建設","錦屏街案(仮) 15F","https://is.gd/LauBIo","22°42'51.8""N 120°18'43.6""E · 811台灣高雄市楠梓區",22.7143888888889,120.312111111111,"楠梓區"
245,"尊邑建設-尊邑．新界 15F","https://www.facebook.com/media/set/?set=a.3995666973825201&type=3","尊邑建設","尊邑．新界 15F","https://is.gd/N0FUiH","22°43'00.5""N 120°19'03.6""E",22.7168055555556,120.317666666667,"楠梓區"
246,"協勝發建設-都薈綻 26F","https://www.facebook.com/media/set/?set=a.3292683917456847&type=3","協勝發建設","都薈綻 26F","https://is.gd/hW7hi7","22°43'47.1""N 120°19'12.2""E",22.72975,120.320055555556,"楠梓區"
249,"國城建設-友樂市 21F","https://www.facebook.com/media/set/?set=a.4256211297770766&type=3","國城建設","友樂市 21F","https://is.gd/6eKPMx","22°43'46.2""N 120°19'46.7""E · 811台灣高雄市楠梓區楠梓東街67巷4號",22.7295,120.329638888889,"楠梓區"
250,"住都中心-清豐安居 14F","https://www.facebook.com/media/set/?set=a.5435415559850328&type=3","住都中心","清豐安居 14F","https://is.gd/beeo3O","22°44'36.4""N 120°19'31.7""E · 811台灣高雄市楠梓區清豐里",22.7434444444444,120.325472222222,"楠梓區"
251,"廣上建設-寶溪北街案(仮) 15F","https://www.facebook.com/media/set/?set=a.5435419716516579&type=3","廣上建設","寶溪北街案(仮) 15F","https://is.gd/lUCImV","22°44'55.0""N 120°19'36.7""E · 811台灣高雄市楠梓區寶溪北街230號",22.7486111111111,120.326861111111,"楠梓區"
252,"欣宏達建設-芎林二街案(仮) 15F","https://www.facebook.com/media/set/?set=a.5263935390331680&type=3","欣宏達建設","芎林二街案(仮) 15F","https://is.gd/BfaRO1","22°45'00.9""N 120°19'57.1""E · 811台灣高雄市楠梓區清豐里",22.75025,120.332527777778,"楠梓區"
254,"毓寶公司-民主街案(仮) 14F","https://www.facebook.com/media/set/?set=a.5515944365130780&type=3","毓寶公司","民主街案(仮) 14F","https://is.gd/52fXjT","22°45'38.8""N 120°18'18.8""E · 825台灣高雄市橋頭區白樹里",22.7607777777778,120.305222222222,"橋頭區"
255,"達麗建設-達麗雙子星 24F","https://www.facebook.com/media/set/?set=a.5263921976999688&type=3","達麗建設","達麗雙子星 24F","https://is.gd/d3B7iO","22°47'39.1""N 120°17'54.3""E · 820台灣高雄市岡山區中山北路57號",22.7941944444444,120.298416666667,"岡山區"
256,"都發局-岡山社宅 12F","https://www.facebook.com/media/set/?set=a.5435404069851477&type=3","都發局","岡山社宅 12F","https://is.gd/SlsGU6","22°47'02.1""N 120°17'32.9""E · 820台灣高雄市岡山區19",22.7839166666667,120.292472222222,"岡山區"
257,"華友聯開發-大學西路案(仮) 15F","https://www.facebook.com/media/set/?set=a.5263916373666915&type=3","華友聯開發","大學西路案(仮) 15F","https://is.gd/5qL0Bi","22°43'58.5""N 120°16'31.1""E · 811台灣高雄市楠梓區中和里",22.7329166666667,120.275305555556,"楠梓區"
